t,value
1538920002,261
1538920005,261
1538920008,261
1538920011,261
1538920014,261
1538920017,266
1538920020,266
1538920023,266
1538920026,266
1538920029,266
1538920032,266
1538920035,266
1538920038,271
1538920041,271
1538920044,271
1538920047,271
1538920050,271
1538920053,271
1538920056,271
1538920059,276
1538920062,276
1538920065,276
1538920068,276
1538920071,276
1538920074,276
1538920077,276
1538920080,276
1538920083,281
1538920086,281
1538920089,281
1538920092,281
1538920095,281
1538920098,281
1538920101,281
1538920104,286
1538920107,286
1538920110,286
1538920113,286
1538920116,286
1538920119,286
1538920122,286
1538920125,291
1538920128,291
1538920131,291
1538920134,291
1538920137,291
1538920140,291
1538920143,291
1538920146,296
1538920149,296
1538920152,296
1538920155,296
1538920158,296
1538920161,296
1538920164,296
1538920167,301
1538920170,301
1538920173,301
1538920176,301
1538920179,301
1538920182,301
1538920185,301
1538920188,306
1538920191,306
1538920194,306
1538920197,306
1538920200,306
1538920203,306
1538920206,306
1538920209,311
1538920212,311
1538920215,311
1538920218,311
1538920221,311
1538920224,311
1538920227,316
1538920230,316
1538920233,316
1538920236,316
1538920239,316
1538920242,316
1538920245,316
1538920248,321
1538920251,321
1538920254,321
1538920257,321
1538920260,321
1538920263,321
1538920266,321
1538920269,326
1538920272,326
1538920275,326
1538920278,326
1538920281,326
1538920284,326
1538920287,326
1538920290,326
1538920293,330
1538920296,331
1538920299,331
1538920302,331
1538920305,331
1538920308,331
1538920311,331
1538920314,331
1538920317,331
1538920320,331
1538920323,331
1538920326,331
1538920329,336
1538920332,336
1538920335,336
1538920338,336
1538920341,336
1538920344,336
1538920347,336
1538920350,341
1538920353,341
1538920356,341
1538920359,341
1538920362,341
1538920365,341
1538920368,341
1538920371,346
1538920374,346
1538920377,346
1538920380,346
1538920383,346
1538920386,346
1538920389,351
1538920392,351
1538920395,351
1538920398,351
1538920401,351
1538920404,351
1538920407,351
1538920410,351
1538920413,356
1538920416,356
1538920419,356
1538920422,356
1538920425,356
1538920428,356
1538920431,356
1538920434,356
1538920437,361
1538920440,361
1538920443,361
1538920446,361
1538920449,361
1538920452,361
1538920455,361
1538920458,361
1538920461,366
1538920464,366
1538920467,366
1538920470,366
1538920473,366
1538920476,366
1538920479,366
1538920482,371
1538920485,371
1538920488,371
1538920491,371
1538920494,371
1538920497,371
1538920500,371
1538920503,371
1538920506,371
1538920509,376
1538920512,376
1538920515,376
1538920518,376
1538920521,376
1538920524,376
1538920527,376
1538920530,376
1538920533,376
1538920536,376
1538920539,381
1538920534,381
1538920537,381
1538920540,381
1538920543,381
1538920546,381
1538920549,381
1538920552,386
1538920555,386
1538920558,386
1538920561,386
1538920564,386
1538920567,386
1538920570,386
1538920573,391
1538920576,391
1538920579,391
1538920582,391
1538920585,391
1538920588,391
1538920591,391
1538920594,396
1538920597,396
1538920600,396
1538920603,396
1538920606,396
1538920609,396
1538920612,396
1538920615,396
1538920618,401
1538920621,401
1538920624,401
1538920627,401
1538920630,401
1538920633,401
1538920636,401
1538920639,406
1538920642,406
1538920645,406
1538920648,406
1538920651,406
1538920654,406
1538920657,406
1538920660,406
1538920663,411
1538920666,411
1538920669,411
1538920672,411
1538920675,411
1538920678,411
1538920681,411
1538920684,411
1538920687,416
1538920690,416
1538920693,416
1538920696,416
1538920699,416
1538920702,416
1538920705,416
1538920708,416
1538920711,416
1538920714,416
1538920717,421
1538920720,421
1538920723,421
1538920726,421
1538920729,421
1538920732,421
1538920735,426
1538920738,426
1538920741,426
1538920744,426
1538920747,426
1538920750,426
1538920753,426
1538920756,431
1538920759,431
1538920762,431
1538920765,431
1538920768,431
1538920771,431
1538920774,431
1538920777,436
1538920780,436
1538920783,436
1538920786,436
1538920789,436
1538920792,436
1538920795,436
1538920798,441
1538920801,441
1538920804,441
1538920807,441
1538920810,441
1538920813,441
1538920816,441
1538920819,446
1538920822,446
1538920825,446
1538920828,446
1538920831,446
1538920834,446
1538920837,446
1538920840,446
1538920843,446
1538920846,451
1538920849,451
1538920852,451
1538920855,451
1538920858,451
1538920861,451
1538920864,451
1538920867,451
1538920870,451
1538920873,456
1538920876,456
1538920879,456
1538920882,456
1538920885,456
1538920888,456
1538920891,456
1538920894,461
1538920897,461
1538920900,461
1538920903,461
1538920906,461
1538920909,461
1538920912,461
1538920915,461
1538920918,461
1538920921,466
1538920924,466
1538920927,466
1538920930,466
1538920933,466
1538920936,466
1538920939,466
1538920942,466
1538920945,471
1538920948,471
1538920951,471
1538920954,471
1538920957,471
1538920960,471
1538920963,471
1538920966,471
1538920969,476
1538920972,476
1538920975,476
1538920978,476
1538920981,476
1538920984,476
1538920987,476
1538920990,476
1538920993,481
1538920996,481
1538920999,481
1538921002,481
1538921005,481
1538921008,481
1538921011,481
1538921014,486
1538921017,486
1538921020,486
1538921023,486
1538921026,486
1538921029,486
1538921032,486
1538921035,486
1538921038,486
1538921041,486
1538921044,491
1538921047,491
1538921050,491
1538921053,491
1538921056,491
1538921059,491
1538921062,491
1538921065,491
1538921068,496
1538921071,496
1538921074,496
1538921077,496
1538921080,496
1538921083,496
1538921086,496
1538921089,496
1538921092,496
1538921095,501
1538921098,501
t,value
1539040417,0
1539040420,1
1539040423,2
1539040426,2
1539040429,2
1539040432,2
1539040435,2
1539040438,2
1539040441,2
1539040444,3
1539040447,12
1539040450,12
1539040453,12
1539040456,12
1539040459,12
1539040462,12
1539040465,17
1539040468,17
1539040471,17
1539040474,17
1539040477,17
1539040480,17
1539040483,17
1539040486,22
1539040489,22
1539040492,22
1539040495,22
1539040498,22
1539040501,22
1539040504,27
1539040507,27
1539040510,27
1539040513,27
1539040516,27
1539040519,27
1539040522,27
1539040525,32
1539040528,32
1539040531,32
1539040534,32
1539040537,32
1539040540,32
1539040543,32
1539040546,37
1539040549,37
1539040552,37
1539040555,37
1539040558,37
1539040561,37
1539040564,37
1539040567,37
1539040570,37
1539040573,37
1539040576,42
1539040579,42
1539040582,42
1539040585,42
1539040588,42
1539040591,42
1539040594,42
1539040597,47
1539040600,47
1539040603,47
1539040606,47
1539040609,47
1539040612,47
1539040615,47
1539040618,52
1539040621,52
1539040624,52
1539040627,52
1539040630,52
1539040633,52
1539040636,57
1539040639,57
1539040642,57
1539040645,57
1539040648,57
1539040651,57
1539040654,57
1539040657,57
1539040660,57
1539040663,57
1539040666,57
1539040669,62
1539040672,62
1539040675,62
1539040678,62
1539040681,62
1539040684,62
1539040687,62
1539040690,62
1539040693,67
1539040696,67
1539040699,67
1539040702,67
1539040705,78
1539040708,78
1539040711,78
1539040714,78
1539040717,78
1539040720,78
1539040723,78
1539040726,83
1539040729,83
1539040732,83
1539040735,83
1539040738,83
1539040741,83
1539040744,88
1539040747,88
1539040750,88
1539040753,88
1539040756,88
1539040759,88
1539040762,88
1539040765,88
1539040768,88
1539040771,88
1539040774,93
1539040777,93
1539040780,93
1539040783,93
1539040786,93
1539040789,93
1539040792,93
1539040795,98
1539040798,98
1539040801,98
1539040804,98
1539040807,98
1539040810,98
1539040813,98
1539040816,98
1539040819,98
1539040822,98
1539040825,98
1539040828,98
1539040831,98
1539040834,98
1539040837,98
1539040840,98
1539040843,103
1539040846,103
1539040849,103
1539040852,103
1539040855,103
1539040858,103
1539040861,103
1539040864,103
1539040867,103
1539040870,103
1539040873,103
1539040876,103
1539040879,103
1539040882,103
1539040885,103
1539040888,103
1539040891,103
1539040894,103
1539040897,103
1539040900,103
1539040903,103
1539040906,103
1539040909,103
1539040912,103
1539040915,103
1539040918,103
1539040921,103
1539040924,103
1539040927,103
1539040930,108
1539040933,108
1539040936,108
1539040939,108
1539040942,108
1539040945,108
1539040948,108
1539040951,108
1539040954,108
1539040957,108
1539040960,108
1539040963,108
1539040966,108
1539040969,108
1539040972,108
1539040975,108
1539040978,108
1539040981,108
1539040984,108
1539040987,108
1539040990,108
1539040993,108
1539040996,108
1539040999,108
1539041002,108
1539041005,108
1539041008,108
1539041011,108
1539041014,113
1539041017,113
1539041020,113
1539041023,113
1539041026,113
1539041029,113
1539041032,113
1539041035,113
1539041038,113
1539041041,113
1539041044,113
1539041047,113
1539041050,113
1539041053,113
1539041056,113
1539041059,113
1539041062,113
1539041065,113
1539041068,113
1539041071,113
1539041074,113
1539041077,113
1539041080,113
1539041083,113
1539041086,113
1539041089,113
1539041092,113
1539041095,113
1539041098,118
1539041101,118
1539041104,118
1539041107,118
1539041110,118
1539041113,118
1539041116,118
1539041119,118
1539041122,118
1539041125,118
1539041128,118
1539041131,118
1539041134,118
1539041137,118
1539041140,118
1539041143,118
1539041146,118
1539041149,118
1539041152,118
1539041155,118
1539041158,118
1539041161,118
1539041164,118
1539041167,118
1539041170,123
1539041173,123
1539041176,123
1539041179,123
1539041182,123
1539041185,123
1539041188,123
1539041191,123
1539041194,123
1539041197,123
1539041200,123
1539041203,123
1539041206,123
1539041209,123
1539041212,123
1539041215,123
1539041218,123
1539041221,128
1539041224,128
1539041227,128
1539041230,128
1539041233,128
1539041236,128
1539041239,128
1539041242,128
1539041245,128
1539041248,128
1539041251,128
1539041254,128
1539041257,128
1539041260,128
1539041263,128
1539041266,128
1539041269,128
1539041272,128
1539041275,128
1539041278,133
1539041281,133
1539041284,133
1539041287,133
1539041290,133
1539041293,133
1539041296,133
1539041299,133
1539041302,133
1539041305,133
1539041308,133
1539041311,133
1539041314,133
1539041317,133
1539041320,133
1539041323,133
1539041326,133
1539041329,133
1539041332,133
1539041335,133
1539041338,133
1539041341,133
1539041344,133
1539041347,133
1539041350,133
1539041353,133
1539041356,133
1539041359,133
1539041362,133
1539041365,133
1539041368,133
1539041371,133
1539041374,133
1539041377,133
1539041380,133
1539041383,133
1539041386,133
1539041389,133
1539041392,133
1539041395,133
1539041398,138
1539041401,138
1539041404,138
1539041407,138
1539041410,138
1539041413,138
1539041416,138
1539041419,138
1539041422,138
1539041425,138
1539041428,138
1539041431,138
1539041434,138
1539041437,138
1539041440,138
1539041443,138
1539041446,138
1539041449,138
1539041452,138
1539041455,138
1539041458,138
1539041461,138
1539041464,138
1539041467,138
1539041470,138
1539041473,138
1539041476,138
1539041479,138
1539041482,138
1539041485,138
1539041488,138
1539041491,138
1539041494,138
1539041497,138
1539041500,138
1539041503,138
1539041506,142
1539041509,143
1539041512,143
1539041515,143
1539041518,143
1539041521,143
1539041524,143
1539041527,143
1539041530,143
1539041533,143
1539041536,143
1539041539,143
1539041542,143
1539041545,143
1539041548,143
1539041551,143
1539041554,143
1539041557,143
1539041560,143
1539041563,143
1539041566,148
1539041569,148
1539041572,148
1539041575,148
1539041578,148
1539041581,148
1539041584,153
1539041587,153
1539041590,153
1539041593,153
1539041596,153
1539041599,153
1539041602,153
1539041605,153
1539041608,153
1539041611,153
1539041614,153
1539041617,153
1539041620,153
1539041623,153
1539041626,158
1539041629,158
1539041632,158
1539041635,158
1539041638,158
1539041641,158
1539041644,158
1539041647,158
1539041650,158
1539041653,158
1539041656,158
1539041659,158
1539041662,158
1539041665,158
1539041668,158
1539041671,158
1539041674,158
1539041677,158
1539041680,163
1539041683,163
1539041686,163
1539041689,163
1539041692,163
1539041695,163
1539041698,163
1539041701,163
1539041704,163
1539041707,163
1539041710,163
1539041713,163
1539041716,163
1539041719,163
1539041722,163
1539041725,163
1539041728,163
1539041731,163
1539041734,168
1539041737,168
1539041740,168
1539041743,168
1539041746,168
1539041749,168
1539041752,168
1539041755,168
1539041758,173
1539041761,173
1539041764,173
1539041767,173
1539041770,173
1539041773,173
1539041776,173
1539041779,173
1539041782,173
1539041785,173
1539041788,173
1539041791,173
1539041794,173
1539041797,173
1539041800,173
1539041803,173
1539041806,173
1539041809,173
1539041812,173
1539041815,173
1539041818,173
1539041821,173
1539041824,173
1539041827,173
1539041830,173
1539041833,173
1539041836,173
1539041839,173
1539041842,173
1539041845,173
1539041848,173
1539041851,173
1539041854,173
1539041857,173
1539041860,173
1539041863,173
1539041866,173
1539041869,173
1539041872,173
1539041875,173
1539041878,173
1539041881,173
1539041884,173
1539041887,173
1539041890,173
1539041893,173
1539041896,173
1539041899,178
1539041902,178
1539041905,178
1539041908,178
1539041911,178
1539041914,178
1539041917,178
1539041920,178
1539041923,178
1539041926,178
1539041929,178
1539041932,178
1539041935,178
1539041938,178
1539041941,178
1539041944,178
1539041947,178
1539041950,178
1539041953,178
1539041956,178
1539041959,178
1539041962,178
1539041965,178
1539041968,178
1539041971,178
1539041974,178
1539041977,178
1539041980,178
1539041983,178
1539041986,178
1539041989,178
1539041992,178
1539041995,178
1539041998,178
1539042001,178
1539042004,178
1539042007,178
1539042010,178
1539042013,178
1539042016,178
1539042019,178
1539042022,178
1539042025,178
1539042028,178
1539042031,178
1539042034,178
1539042037,178
1539042040,183
1539042043,183
1539042046,183
1539042049,183
1539042052,183
1539042055,183
1539042058,183
1539042061,183
1539042064,183
1539042067,183
1539042070,183
1539042073,183
1539042076,183
1539042079,183
1539042082,183
1539042085,183
1539042088,183
1539042091,183
1539042094,183
1539042097,183
1539042100,183
1539042103,183
1539042106,183
1539042109,183
1539042112,183
1539042115,183
1539042118,183
1539042121,183
1539042124,183
1539042127,183
1539042130,183
1539042133,183
1539042136,183
1539042139,183
1539042142,183
1539042145,183
1539042148,183
1539042151,183
1539042154,183
1539042157,183
1539042160,183
1539042163,183
1539042166,183
1539042169,183
1539042172,183
1539042175,183
1539042178,183
1539042181,188
1539042184,188
1539042187,188
1539042190,188
1539042193,188
1539042196,188
1539042199,188
1539042202,188
1539042205,188
1539042208,188
1539042211,188
1539042214,188
1539042217,188
1539042220,188
1539042223,188
1539042226,188
1539042229,188
1539042232,188
1539042235,188
1539042238,188
1539042241,188
1539042244,188
1539042247,188
1539042250,188
1539042253,188
1539042256,188
1539042259,188
1539042262,188
1539042265,188
1539042268,188
1539042271,188
1539042274,188
1539042277,188
1539042280,188
1539042283,188
1539042286,188
1539042289,188
1539042292,188
1539042295,188
1539042298,188
1539042301,188
1539042304,188
1539042307,188
1539042310,188
1539042313,188
1539042316,193
1539042319,193
1539042322,193
1539042325,193
1539042328,193
1539042331,193
1539042334,193
1539042337,193
1539042340,193
1539042343,193
1539042346,193
1539042349,193
1539042352,193
1539042355,193
1539042358,193
1539042361,193
1539042364,193
1539042367,193
1539042370,193
1539042373,193
1539042376,193
1539042379,193
1539042382,193
1539042385,193
1539042388,193
1539042391,193
1539042394,193
1539042397,193
1539042400,193
1539042403,193
1539042406,193
1539042409,193
1539042412,193
1539042415,193
1539042418,193
1539042421,193
1539042424,193
1539042427,193
1539042430,193
1539042433,193
1539042436,193
1539042439,193
1539042442,193
1539042445,193
1539042448,193
1539042451,193
1539042454,193
1539042457,193
1539042460,193
1539042463,193
1539042466,193
1539042469,193
1539042472,193
1539042475,193
1539042478,193
1539042481,193
1539042484,193
1539042487,198
1539042490,198
1539042493,198
1539042496,198
1539042499,198
1539042502,198
1539042505,198
1539042508,198
1539042511,198
1539042514,198
1539042517,198
1539042520,198
1539042523,198
1539042526,198
1539042529,198
1539042532,198
1539042535,198
1539042538,198
1539042541,198
1539042544,198
1539042547,198
1539042550,198
1539042553,198
1539042556,198
1539042559,198
1539042562,198
1539042565,198
1539042568,198
1539042571,198
1539042574,198
1539042577,198
1539042580,198
1539042583,198
1539042586,198
1539042589,198
1539042592,198
1539042595,198
1539042598,203
1539042601,203
1539042604,203
1539042607,203
1539042610,203
1539042613,203
1539042616,203
1539042619,203
1539042622,203
1539042625,203
1539042628,203
1539042631,203
1539042634,203
1539042637,203
1539042640,203
1539042643,203
1539042646,203
1539042649,203
1539042652,203
1539042655,208
1539042658,208
1539042661,208
1539042664,208
1539042667,208
1539042670,208
1539042673,208
1539042676,208
1539042679,208
1539042682,208
1539042685,208
1539042688,208
1539042691,208
1539042694,208
1539042697,208
1539042700,208
1539042703,208
1539042706,208
1539042709,208
1539042712,208
1539042715,208
1539042718,208
1539042721,208
1539042724,208
1539042727,208
1539042730,208
1539042733,208
1539042736,208
1539042739,208
1539042742,208
1539042745,208
1539042748,208
1539042751,208
1539042754,208
1539042757,208
1539042760,208
1539042763,208
1539042766,208
1539042769,208
1539042772,208
1539042775,208
1539042778,208
1539042781,208
1539042784,208
1539042787,208
1539042790,208
1539042793,208
1539042796,208
1539042799,208
1539042802,208
1539042805,208
1539042808,208
1539042811,213
1539042814,213
1539042817,213
1539042820,213
1539042823,213
1539042826,213
1539042829,213
1539042832,213
1539042835,213
1539042838,213
1539042841,213
1539042844,213
1539042847,213
1539042850,213
1539042853,213
1539042856,213
1539042859,213
1539042862,213
1539042865,213
1539042868,213
1539042871,213
1539042874,213
1539042877,213
1539042880,213
1539042883,213
1539042886,213
1539042889,213
1539042892,213
1539042895,213
1539042898,213
1539042901,213
1539042904,213
1539042907,213
1539042910,213
1539042913,213
1539042916,213
1539042919,213
1539042922,213
1539042925,213
1539042928,213
1539042931,213
1539042934,213
1539042937,213
1539042940,213
1539042943,213
1539042946,213
1539042949,213
1539042952,213
1539042955,213
1539042958,213
1539042961,213
1539042964,213
1539042967,213
1539042970,218
1539042973,218
1539042976,218
1539042979,218
1539042982,218
1539042985,218
1539042988,218
1539042991,218
1539042994,218
1539042997,218
1539043000,218
1539043003,218
1539043006,218
1539043009,218
1539043012,218
1539043015,218
